customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
1944,150,1,86.6,2,2,2,6,Lost
2043,149,1,80.01,2,2,2,6,Lost
813,145,1,89.16,2,2,2,6,Lost
2072,145,2,60.12,2,2,2,6,Lost
401,144,1,76.46,2,2,2,6,Lost
753,144,1,94.03,2,2,2,6,Lost
373,143,2,72.18,2,2,2,6,Lost
926,142,1,81.15,2,2,2,6,Lost
1927,141,2,60.34,2,2,2,6,Lost
305,137,1,73.22,2,2,2,6,Lost
15,134,1,70.44,2,2,2,6,Lost
2299,134,1,72.45,2,2,2,6,Lost
2952,134,1,81.83,2,2,2,6,Lost
2376,134,1,83.76,2,2,2,6,Lost
161,130,1,93.65,2,2,2,6,Lost
1157,129,1,61.34,2,2,2,6,Lost
1449,129,1,63.74,2,2,2,6,Lost
147,129,1,78.74,2,2,2,6,Lost
2660,127,1,81.94,2,2,2,6,Lost
487,125,2,64.05,2,2,2,6,Lost
654,124,2,58.54,2,2,2,6,Lost
1024,123,2,66.1,2,2,2,6,Lost
2108,121,1,79.7,2,2,2,6,Lost
1232,121,1,82.08,2,2,2,6,Lost
1707,121,1,82.1,2,2,2,6,Lost
1726,119,1,80.75,2,2,2,6,Lost
246,119,1,81.8,2,2,2,6,Lost
2080,116,1,64.78,2,2,2,6,Lost
543,116,1,71.62,2,2,2,6,Lost
1400,116,2,60.31,2,2,2,6,Lost
180,115,1,86.16,2,2,2,6,Lost
2715,115,2,55.43,2,2,2,6,Lost
2638,114,1,64.5,2,2,2,6,Lost
340,113,1,59.8,2,2,2,6,Lost
1336,112,1,60.16,2,2,2,6,Lost
1472,110,1,72.28,2,2,2,6,Lost
2837,107,1,93.92,2,2,2,6,Lost
88,106,1,74.38,2,2,2,6,Lost
460,105,1,62.25,2,2,2,6,Lost
574,105,1,83.45,2,2,2,6,Lost
2667,105,1,91.39,2,2,2,6,Lost
2976,104,1,59.91,2,2,2,6,Lost
733,104,1,82.75,2,2,2,6,Lost
1213,103,1,60.36,2,2,2,6,Lost
2898,102,1,59.05,3,1,2,6,"Needs Attention"
1599,100,1,54.88,3,1,2,6,"Needs Attention"
1840,100,1,57.97,3,1,2,6,"Needs Attention"
412,97,1,58.44,3,1,2,6,"Needs Attention"
579,96,2,43.88,3,2,1,6,"Needs Attention"
1640,94,1,59.34,3,1,2,6,"Needs Attention"
2541,94,2,36.76,3,2,1,6,"Needs Attention"
2939,93,1,58.23,3,1,2,6,"Needs Attention"
2486,92,1,55.12,3,1,2,6,"Needs Attention"
72,89,2,47.42,3,2,1,6,"Needs Attention"
2651,88,2,42.61,3,2,1,6,"Needs Attention"
1524,87,2,29.99,3,2,1,6,"Needs Attention"
2087,83,1,59.55,3,1,2,6,"Needs Attention"
2403,81,2,27.1,3,2,1,6,"Needs Attention"
1836,80,1,56.89,3,1,2,6,"Needs Attention"
36,76,2,43.74,3,2,1,6,"Needs Attention"
1359,73,1,56.24,3,1,2,6,"Needs Attention"
516,72,1,58.84,3,1,2,6,"Needs Attention"
48,70,1,58.54,3,1,2,6,"Needs Attention"
2708,69,1,55.0,3,1,2,6,"Needs Attention"
689,69,1,55.36,3,1,2,6,"Needs Attention"
1527,66,1,59.24,3,1,2,6,"Needs Attention"
1362,62,2,39.97,3,2,1,6,"Needs Attention"
1320,60,1,55.41,3,1,2,6,"Needs Attention"
2861,54,2,44.46,3,2,1,6,"Needs Attention"
1071,50,1,55.36,3,1,2,6,"Needs Attention"
1837,49,1,58.13,3,1,2,6,"Needs Attention"
1643,48,2,41.55,3,2,1,6,"Needs Attention"
2027,48,2,41.85,3,2,1,6,"Needs Attention"
872,45,1,25.59,4,1,1,6,New/Promising
2209,45,1,34.55,4,1,1,6,New/Promising
2296,44,1,6.31,4,1,1,6,New/Promising
2989,44,1,20.43,4,1,1,6,New/Promising
2484,44,1,24.62,4,1,1,6,New/Promising
2997,44,1,46.12,4,1,1,6,New/Promising
455,44,1,47.88,4,1,1,6,New/Promising
1946,43,1,20.96,4,1,1,6,New/Promising
1713,43,1,39.22,4,1,1,6,New/Promising
1387,42,1,18.23,4,1,1,6,New/Promising
2784,40,1,29.28,4,1,1,6,New/Promising
65,40,1,38.96,4,1,1,6,New/Promising
951,38,1,8.23,4,1,1,6,New/Promising
2733,38,1,38.46,4,1,1,6,New/Promising
2255,36,1,43.11,4,1,1,6,New/Promising
266,36,1,49.68,4,1,1,6,New/Promising
388,35,1,8.06,4,1,1,6,New/Promising
1952,35,1,26.5,4,1,1,6,New/Promising
1569,35,1,43.6,4,1,1,6,New/Promising
1649,35,1,46.69,4,1,1,6,New/Promising
884,35,1,50.61,4,1,1,6,New/Promising
1930,33,1,31.94,4,1,1,6,New/Promising
2155,32,1,27.92,4,1,1,6,New/Promising
649,32,1,30.73,4,1,1,6,New/Promising
638,32,1,41.7,4,1,1,6,New/Promising
87,32,1,46.67,4,1,1,6,New/Promising
571,32,1,50.35,4,1,1,6,New/Promising
302,31,1,34.84,4,1,1,6,New/Promising
2000,30,1,23.63,4,1,1,6,New/Promising
1577,30,1,35.91,4,1,1,6,New/Promising
1493,30,1,47.18,4,1,1,6,New/Promising
215,29,1,8.83,4,1,1,6,New/Promising
1997,28,1,27.81,4,1,1,6,New/Promising
572,28,1,45.86,4,1,1,6,New/Promising
84,28,1,52.72,4,1,1,6,New/Promising
971,27,1,36.31,4,1,1,6,New/Promising
343,27,1,54.16,4,1,1,6,New/Promising
348,26,1,11.34,4,1,1,6,New/Promising
1185,26,1,19.94,4,1,1,6,New/Promising
1797,26,1,33.09,4,1,1,6,New/Promising
2823,25,1,30.32,4,1,1,6,New/Promising
2329,25,1,40.98,4,1,1,6,New/Promising
249,25,1,42.06,4,1,1,6,New/Promising
1787,25,1,46.35,4,1,1,6,New/Promising
1094,24,1,27.67,4,1,1,6,New/Promising
1173,24,1,28.61,4,1,1,6,New/Promising
156,24,1,36.83,4,1,1,6,New/Promising
2728,23,1,21.44,4,1,1,6,New/Promising
439,23,1,26.41,4,1,1,6,New/Promising
1581,22,1,20.52,4,1,1,6,New/Promising
1190,22,1,42.08,4,1,1,6,New/Promising
270,21,1,17.64,4,1,1,6,New/Promising
2473,21,1,31.21,4,1,1,6,New/Promising
1945,21,1,32.29,4,1,1,6,New/Promising
1948,20,1,13.1,4,1,1,6,New/Promising
1341,20,1,28.37,4,1,1,6,New/Promising
1219,20,1,34.74,4,1,1,6,New/Promising
1042,20,1,49.34,4,1,1,6,New/Promising
2142,20,1,50.41,4,1,1,6,New/Promising
2843,19,1,4.7,4,1,1,6,New/Promising
1416,19,1,13.95,4,1,1,6,New/Promising
1246,19,1,28.43,4,1,1,6,New/Promising
2199,18,1,29.12,4,1,1,6,New/Promising
1503,17,1,19.22,4,1,1,6,New/Promising
897,17,1,25.28,4,1,1,6,New/Promising
890,16,1,4.28,4,1,1,6,New/Promising
1762,16,1,17.47,4,1,1,6,New/Promising
2111,16,1,19.08,4,1,1,6,New/Promising
791,16,1,26.27,4,1,1,6,New/Promising
1910,16,1,32.01,4,1,1,6,New/Promising
1363,16,1,35.19,4,1,1,6,New/Promising
599,15,1,28.02,4,1,1,6,New/Promising
323,640,1,78.08,1,2,2,5,Lost
1789,616,1,71.34,1,2,2,5,Lost
1555,606,1,65.71,1,2,2,5,Lost
101,595,1,61.73,1,2,2,5,Lost
1622,580,1,71.01,1,2,2,5,Lost
195,572,1,77.54,1,2,2,5,Lost
1987,567,1,69.73,1,2,2,5,Lost
268,558,1,60.87,1,2,2,5,Lost
2765,558,1,82.96,1,2,2,5,Lost
2596,556,1,62.11,1,2,2,5,Lost
1792,545,2,71.19,1,2,2,5,Lost
1046,524,1,61.04,1,2,2,5,Lost
979,516,2,55.07,1,2,2,5,Lost
1429,496,2,66.22,1,2,2,5,Lost
614,488,1,65.6,1,2,2,5,Lost
903,482,1,82.2,1,2,2,5,Lost
1562,480,1,94.14,1,2,2,5,Lost
291,477,1,91.6,1,2,2,5,Lost
1794,476,1,71.52,1,2,2,5,Lost
1035,474,1,74.64,1,2,2,5,Lost
821,473,1,63.24,1,2,2,5,Lost
1418,471,1,72.08,1,2,2,5,Lost
399,462,1,69.75,1,2,2,5,Lost
2987,459,1,61.47,1,2,2,5,Lost
2229,459,1,71.78,1,2,2,5,Lost
2777,454,1,81.16,1,2,2,5,Lost
91,453,1,78.94,1,2,2,5,Lost
2435,452,1,63.5,1,2,2,5,Lost
1747,447,1,73.2,1,2,2,5,Lost
371,442,2,69.76,1,2,2,5,Lost
1261,430,1,68.01,1,2,2,5,Lost
230,424,1,63.11,1,2,2,5,Lost
1217,420,1,60.65,1,2,2,5,Lost
374,418,1,86.43,1,2,2,5,Lost
2822,415,1,74.41,1,2,2,5,Lost
442,414,1,65.0,1,2,2,5,Lost
2712,410,1,64.39,1,2,2,5,Lost
1959,407,1,68.78,1,2,2,5,Lost
1698,405,2,54.98,1,2,2,5,Lost
118,399,1,67.94,1,2,2,5,Lost
2276,399,1,68.98,1,2,2,5,Lost
2631,397,1,94.99,1,2,2,5,Lost
1616,387,1,70.24,1,2,2,5,Lost
421,385,1,75.94,1,2,2,5,Lost
1754,379,1,74.41,1,2,2,5,Lost
2047,377,2,56.5,1,2,2,5,Lost
1199,373,1,69.61,1,2,2,5,Lost
1894,371,1,77.28,1,2,2,5,Lost
2739,368,1,89.9,1,2,2,5,Lost
1921,367,1,78.19,1,2,2,5,Lost
1004,364,1,71.74,1,2,2,5,Lost
1812,364,1,90.08,1,2,2,5,Lost
2624,358,1,78.74,1,2,2,5,Lost
917,349,1,82.92,1,2,2,5,Lost
2750,348,2,67.88,1,2,2,5,Lost
593,346,1,61.64,1,2,2,5,Lost
1282,345,1,71.23,1,2,2,5,Lost
1634,344,1,96.16,1,2,2,5,Lost
501,341,1,61.57,1,2,2,5,Lost
719,338,1,73.11,1,2,2,5,Lost
2700,332,1,83.81,1,2,2,5,Lost
1779,326,2,54.78,1,2,2,5,Lost
216,320,1,61.22,1,2,2,5,Lost
2699,319,1,93.24,1,2,2,5,Lost
587,318,1,74.11,1,2,2,5,Lost
2023,318,1,96.61,1,2,2,5,Lost
1097,317,1,75.85,1,2,2,5,Lost
207,317,1,89.28,1,2,2,5,Lost
1020,316,1,82.72,1,2,2,5,Lost
2938,316,1,84.06,1,2,2,5,Lost
2869,312,2,67.75,1,2,2,5,Lost
561,310,1,83.93,1,2,2,5,Lost
299,308,1,68.46,1,2,2,5,Lost
2291,306,2,59.29,1,2,2,5,Lost
1167,302,1,91.48,1,2,2,5,Lost
515,294,1,94.92,1,2,2,5,Lost
2886,292,2,57.98,1,2,2,5,Lost
934,291,1,86.22,1,2,2,5,Lost
2009,291,1,86.54,1,2,2,5,Lost
1454,287,1,61.17,1,2,2,5,Lost
1239,279,1,87.87,1,2,2,5,Lost
2915,277,1,65.72,1,2,2,5,Lost
23,276,1,70.82,1,2,2,5,Lost
2138,275,2,62.62,1,2,2,5,Lost
1856,274,1,69.75,1,2,2,5,Lost
995,274,1,75.92,1,2,2,5,Lost
589,272,2,60.92,1,2,2,5,Lost
280,271,1,66.65,1,2,2,5,Lost
1750,271,1,68.73,1,2,2,5,Lost
1273,266,1,73.76,1,2,2,5,Lost
1147,266,1,79.83,1,2,2,5,Lost
2969,262,1,82.88,1,2,2,5,Lost
2717,258,1,78.51,1,2,2,5,Lost
2081,252,1,97.09,1,2,2,5,Lost
915,249,2,60.23,1,2,2,5,Lost
2942,246,1,83.11,1,2,2,5,Lost
1647,243,1,75.68,1,2,2,5,Lost
2601,243,1,76.2,1,2,2,5,Lost
2655,242,2,68.48,1,2,2,5,Lost
1578,241,2,68.96,1,2,2,5,Lost
1102,236,1,83.63,1,2,2,5,Lost
1862,235,1,70.07,1,2,2,5,Lost
1293,235,1,90.69,1,2,2,5,Lost
2723,228,1,61.28,1,2,2,5,Lost
1383,228,1,73.85,1,2,2,5,Lost
598,227,1,64.48,1,2,2,5,Lost
1981,223,2,62.93,1,2,2,5,Lost
2477,222,1,64.6,1,2,2,5,Lost
5,221,1,90.42,1,2,2,5,Lost
2986,220,1,68.09,1,2,2,5,Lost
1990,220,1,85.63,1,2,2,5,Lost
2705,217,1,69.51,1,2,2,5,Lost
102,216,1,84.67,1,2,2,5,Lost
2361,197,1,58.74,2,1,2,5,Lost
1752,185,1,58.89,2,1,2,5,Lost
499,181,2,32.85,2,2,1,5,Lost
2328,179,2,48.23,2,2,1,5,Lost
1495,175,1,57.71,2,1,2,5,Lost
1034,166,1,59.43,2,1,2,5,Lost
1635,156,1,54.92,2,1,2,5,Lost
2037,151,2,34.64,2,2,1,5,Lost
1330,149,2,45.62,2,2,1,5,Lost
2695,143,2,48.49,2,2,1,5,Lost
1170,136,2,40.33,2,2,1,5,Lost
2767,129,2,44.67,2,2,1,5,Lost
2802,117,2,50.74,2,2,1,5,Lost
2450,109,1,56.87,2,1,2,5,Lost
1053,106,1,57.35,2,1,2,5,Lost
1885,104,2,26.0,2,2,1,5,Lost
1007,104,2,40.76,2,2,1,5,Lost
1148,103,2,51.02,2,2,1,5,Lost
620,102,1,26.66,3,1,1,5,"Needs Attention"
1050,102,1,44.89,3,1,1,5,"Needs Attention"
1462,102,1,47.97,3,1,1,5,"Needs Attention"
2399,100,1,53.6,3,1,1,5,"Needs Attention"
1247,99,1,47.28,3,1,1,5,"Needs Attention"
1718,98,1,23.86,3,1,1,5,"Needs Attention"
2468,98,1,41.03,3,1,1,5,"Needs Attention"
1337,96,1,10.47,3,1,1,5,"Needs Attention"
1960,96,1,52.0,3,1,1,5,"Needs Attention"
931,95,1,34.61,3,1,1,5,"Needs Attention"
811,93,1,9.94,3,1,1,5,"Needs Attention"
852,93,1,17.25,3,1,1,5,"Needs Attention"
252,92,1,12.5,3,1,1,5,"Needs Attention"
1044,91,1,36.98,3,1,1,5,"Needs Attention"
186,91,1,43.57,3,1,1,5,"Needs Attention"
111,91,1,45.24,3,1,1,5,"Needs Attention"
422,90,1,38.43,3,1,1,5,"Needs Attention"
2021,90,1,46.25,3,1,1,5,"Needs Attention"
2489,88,1,36.59,3,1,1,5,"Needs Attention"
1398,88,1,37.14,3,1,1,5,"Needs Attention"
169,87,1,40.63,3,1,1,5,"Needs Attention"
2707,87,1,52.17,3,1,1,5,"Needs Attention"
1711,86,1,35.77,3,1,1,5,"Needs Attention"
2492,85,1,31.7,3,1,1,5,"Needs Attention"
1385,85,1,48.79,3,1,1,5,"Needs Attention"
114,84,1,14.4,3,1,1,5,"Needs Attention"
488,84,1,36.93,3,1,1,5,"Needs Attention"
160,83,1,44.79,3,1,1,5,"Needs Attention"
538,82,1,17.14,3,1,1,5,"Needs Attention"
2990,82,1,34.45,3,1,1,5,"Needs Attention"
963,82,1,41.27,3,1,1,5,"Needs Attention"
2771,79,1,29.02,3,1,1,5,"Needs Attention"
2286,79,1,51.09,3,1,1,5,"Needs Attention"
1073,78,1,45.64,3,1,1,5,"Needs Attention"
1250,77,1,44.18,3,1,1,5,"Needs Attention"
2346,76,1,14.45,3,1,1,5,"Needs Attention"
1099,76,1,36.54,3,1,1,5,"Needs Attention"
2955,75,1,45.08,3,1,1,5,"Needs Attention"
1808,75,1,54.62,3,1,1,5,"Needs Attention"
1833,74,1,42.17,3,1,1,5,"Needs Attention"
1765,73,1,12.94,3,1,1,5,"Needs Attention"
1456,73,1,18.38,3,1,1,5,"Needs Attention"
2220,72,1,11.64,3,1,1,5,"Needs Attention"
1867,72,1,20.85,3,1,1,5,"Needs Attention"
2671,72,1,22.76,3,1,1,5,"Needs Attention"
1738,72,1,23.79,3,1,1,5,"Needs Attention"
2668,71,1,48.82,3,1,1,5,"Needs Attention"
889,70,1,21.8,3,1,1,5,"Needs Attention"
1060,70,1,38.37,3,1,1,5,"Needs Attention"
369,70,1,54.19,3,1,1,5,"Needs Attention"
2067,69,1,15.49,3,1,1,5,"Needs Attention"
2415,69,1,20.1,3,1,1,5,"Needs Attention"
276,68,1,27.45,3,1,1,5,"Needs Attention"
2425,68,1,34.5,3,1,1,5,"Needs Attention"
1851,68,1,41.14,3,1,1,5,"Needs Attention"
2606,68,1,43.79,3,1,1,5,"Needs Attention"
2880,68,1,45.61,3,1,1,5,"Needs Attention"
1651,67,1,17.0,3,1,1,5,"Needs Attention"
2440,67,1,37.43,3,1,1,5,"Needs Attention"
1767,65,1,24.69,3,1,1,5,"Needs Attention"
1201,65,1,33.24,3,1,1,5,"Needs Attention"
965,65,1,46.21,3,1,1,5,"Needs Attention"
1200,63,1,3.14,3,1,1,5,"Needs Attention"
2455,63,1,54.52,3,1,1,5,"Needs Attention"
2314,60,1,16.19,3,1,1,5,"Needs Attention"
856,59,1,42.96,3,1,1,5,"Needs Attention"
2860,59,1,51.7,3,1,1,5,"Needs Attention"
1122,58,1,51.45,3,1,1,5,"Needs Attention"
1777,57,1,32.35,3,1,1,5,"Needs Attention"
2060,56,1,44.69,3,1,1,5,"Needs Attention"
2479,55,1,2.56,3,1,1,5,"Needs Attention"
937,55,1,19.97,3,1,1,5,"Needs Attention"
1427,55,1,27.87,3,1,1,5,"Needs Attention"
2791,55,1,30.51,3,1,1,5,"Needs Attention"
976,55,1,35.2,3,1,1,5,"Needs Attention"
2627,55,1,36.0,3,1,1,5,"Needs Attention"
1304,54,1,16.3,3,1,1,5,"Needs Attention"
2251,54,1,31.79,3,1,1,5,"Needs Attention"
914,54,1,43.87,3,1,1,5,"Needs Attention"
2152,53,1,34.26,3,1,1,5,"Needs Attention"
1108,52,1,30.32,3,1,1,5,"Needs Attention"
1825,51,1,18.55,3,1,1,5,"Needs Attention"
880,51,1,42.05,3,1,1,5,"Needs Attention"
1222,51,1,43.5,3,1,1,5,"Needs Attention"
2360,51,1,46.92,3,1,1,5,"Needs Attention"
1296,50,1,44.55,3,1,1,5,"Needs Attention"
2947,49,1,19.05,3,1,1,5,"Needs Attention"
778,49,1,37.67,3,1,1,5,"Needs Attention"
290,49,1,44.54,3,1,1,5,"Needs Attention"
603,48,1,27.97,3,1,1,5,"Needs Attention"
580,48,1,35.87,3,1,1,5,"Needs Attention"
2302,47,1,15.29,3,1,1,5,"Needs Attention"
999,47,1,30.46,3,1,1,5,"Needs Attention"
2239,47,1,37.84,3,1,1,5,"Needs Attention"
1755,46,1,43.05,3,1,1,5,"Needs Attention"
936,634,1,56.12,1,1,2,4,Lost
2940,601,1,54.93,1,1,2,4,Lost
2441,502,1,58.79,1,1,2,4,Lost
607,485,1,57.64,1,1,2,4,Lost
1221,434,2,44.54,1,2,1,4,Lost
967,422,1,58.05,1,1,2,4,Lost
223,410,2,44.65,1,2,1,4,Lost
1627,407,2,47.89,1,2,1,4,Lost
861,384,1,56.12,1,1,2,4,Lost
2659,343,1,59.43,1,1,2,4,Lost
2633,339,1,58.42,1,1,2,4,Lost
1076,334,2,53.2,1,2,1,4,Lost
833,330,1,56.43,1,1,2,4,Lost
953,329,1,58.05,1,1,2,4,Lost
1819,326,2,54.01,1,2,1,4,Lost
2068,316,1,57.99,1,1,2,4,Lost
2363,300,2,36.22,1,2,1,4,Lost
985,297,1,58.53,1,1,2,4,Lost
1165,280,2,40.11,1,2,1,4,Lost
11,273,2,38.54,1,2,1,4,Lost
1057,256,2,34.36,1,2,1,4,Lost
1943,256,2,49.93,1,2,1,4,Lost
1996,255,1,59.36,1,1,2,4,Lost
1902,251,1,57.24,1,1,2,4,Lost
1956,248,1,54.77,1,1,2,4,Lost
2326,247,1,56.68,1,1,2,4,Lost
1001,219,1,58.84,1,1,2,4,Lost
618,219,1,59.47,1,1,2,4,Lost
2093,211,2,48.21,1,2,1,4,Lost
1434,210,1,22.48,2,1,1,4,Lost
562,209,1,33.83,2,1,1,4,Lost
604,208,1,50.06,2,1,1,4,Lost
2213,207,1,29.54,2,1,1,4,Lost
2191,207,1,37.99,2,1,1,4,Lost
2902,203,1,10.23,2,1,1,4,Lost
775,201,1,32.08,2,1,1,4,Lost
430,200,1,51.7,2,1,1,4,Lost
2644,199,1,43.72,2,1,1,4,Lost
461,198,1,25.41,2,1,1,4,Lost
469,197,1,35.91,2,1,1,4,Lost
2956,197,1,43.98,2,1,1,4,Lost
2821,195,1,17.98,2,1,1,4,Lost
462,195,1,38.95,2,1,1,4,Lost
2431,194,1,44.56,2,1,1,4,Lost
2128,194,1,45.03,2,1,1,4,Lost
434,193,1,23.88,2,1,1,4,Lost
1072,192,1,27.48,2,1,1,4,Lost
1432,189,1,19.59,2,1,1,4,Lost
831,189,1,27.76,2,1,1,4,Lost
2599,188,1,14.56,2,1,1,4,Lost
2550,188,1,32.0,2,1,1,4,Lost
218,187,1,4.86,2,1,1,4,Lost
590,187,1,22.64,2,1,1,4,Lost
2531,186,1,22.07,2,1,1,4,Lost
1900,186,1,29.33,2,1,1,4,Lost
295,185,1,2.92,2,1,1,4,Lost
1188,185,1,13.99,2,1,1,4,Lost
1125,185,1,48.17,2,1,1,4,Lost
2351,184,1,31.7,2,1,1,4,Lost
1541,184,1,41.04,2,1,1,4,Lost
325,181,1,38.25,2,1,1,4,Lost
2744,180,1,17.5,2,1,1,4,Lost
2778,180,1,39.94,2,1,1,4,Lost
1784,179,1,46.07,2,1,1,4,Lost
2102,178,1,25.48,2,1,1,4,Lost
2188,178,1,42.22,2,1,1,4,Lost
2101,175,1,31.51,2,1,1,4,Lost
225,173,1,46.18,2,1,1,4,Lost
2189,172,1,12.23,2,1,1,4,Lost
2341,172,1,18.48,2,1,1,4,Lost
1082,172,1,37.86,2,1,1,4,Lost
1743,172,1,47.86,2,1,1,4,Lost
2824,170,1,21.53,2,1,1,4,Lost
2883,170,1,31.99,2,1,1,4,Lost
2847,170,1,51.29,2,1,1,4,Lost
909,167,1,10.71,2,1,1,4,Lost
213,167,1,30.67,2,1,1,4,Lost
1240,166,1,42.95,2,1,1,4,Lost
1688,165,1,37.36,2,1,1,4,Lost
236,164,1,45.58,2,1,1,4,Lost
1556,162,1,46.91,2,1,1,4,Lost
314,161,1,38.85,2,1,1,4,Lost
1629,161,1,50.74,2,1,1,4,Lost
179,160,1,36.76,2,1,1,4,Lost
467,158,1,8.68,2,1,1,4,Lost
1443,158,1,27.98,2,1,1,4,Lost
2038,158,1,54.15,2,1,1,4,Lost
1954,157,1,25.95,2,1,1,4,Lost
2307,157,1,27.75,2,1,1,4,Lost
2179,151,1,30.16,2,1,1,4,Lost
2731,149,1,48.36,2,1,1,4,Lost
2563,146,1,21.62,2,1,1,4,Lost
2766,146,1,27.4,2,1,1,4,Lost
2605,145,1,3.59,2,1,1,4,Lost
2281,145,1,48.98,2,1,1,4,Lost
2913,144,1,17.93,2,1,1,4,Lost
2610,143,1,45.62,2,1,1,4,Lost
2008,142,1,47.35,2,1,1,4,Lost
829,141,1,43.68,2,1,1,4,Lost
1435,137,1,35.49,2,1,1,4,Lost
2935,136,1,11.59,2,1,1,4,Lost
1594,136,1,40.11,2,1,1,4,Lost
954,134,1,39.19,2,1,1,4,Lost
1095,133,1,28.82,2,1,1,4,Lost
743,133,1,37.78,2,1,1,4,Lost
1466,132,1,9.05,2,1,1,4,Lost
2816,130,1,34.65,2,1,1,4,Lost
1650,129,1,49.05,2,1,1,4,Lost
2818,126,1,22.62,2,1,1,4,Lost
2808,126,1,23.78,2,1,1,4,Lost
2414,126,1,33.01,2,1,1,4,Lost
2830,125,1,19.72,2,1,1,4,Lost
728,125,1,20.22,2,1,1,4,Lost
1633,124,1,16.13,2,1,1,4,Lost
1932,124,1,50.15,2,1,1,4,Lost
671,123,1,28.19,2,1,1,4,Lost
2192,123,1,33.29,2,1,1,4,Lost
1090,122,1,36.8,2,1,1,4,Lost
1636,121,1,15.08,2,1,1,4,Lost
2759,121,1,47.49,2,1,1,4,Lost
2105,121,1,52.91,2,1,1,4,Lost
2411,120,1,26.86,2,1,1,4,Lost
350,119,1,29.67,2,1,1,4,Lost
1113,119,1,31.18,2,1,1,4,Lost
1937,118,1,14.64,2,1,1,4,Lost
1325,118,1,28.8,2,1,1,4,Lost
326,116,1,34.62,2,1,1,4,Lost
896,115,1,20.35,2,1,1,4,Lost
1171,114,1,24.77,2,1,1,4,Lost
1618,114,1,44.47,2,1,1,4,Lost
1088,114,1,46.9,2,1,1,4,Lost
1216,113,1,42.99,2,1,1,4,Lost
2944,113,1,45.47,2,1,1,4,Lost
454,113,1,51.65,2,1,1,4,Lost
630,112,1,18.21,2,1,1,4,Lost
1093,112,1,18.33,2,1,1,4,Lost
2560,112,1,30.94,2,1,1,4,Lost
1796,112,1,38.15,2,1,1,4,Lost
2612,110,1,8.86,2,1,1,4,Lost
1476,110,1,15.32,2,1,1,4,Lost
2540,110,1,53.07,2,1,1,4,Lost
2434,109,1,48.36,2,1,1,4,Lost
1131,106,1,35.25,2,1,1,4,Lost
2339,105,1,38.96,2,1,1,4,Lost
130,104,1,32.14,2,1,1,4,Lost
109,104,1,43.21,2,1,1,4,Lost
628,103,1,46.17,2,1,1,4,Lost
860,667,1,19.12,1,1,1,3,Lost
2143,666,1,32.73,1,1,1,3,Lost
1774,653,1,38.39,1,1,1,3,Lost
673,649,1,11.65,1,1,1,3,Lost
415,637,1,22.96,1,1,1,3,Lost
2157,629,1,15.48,1,1,1,3,Lost
2096,626,1,26.38,1,1,1,3,Lost
933,625,1,29.73,1,1,1,3,Lost
1442,608,1,52.29,1,1,1,3,Lost
621,602,1,22.24,1,1,1,3,Lost
1028,597,1,41.03,1,1,1,3,Lost
2790,589,1,20.61,1,1,1,3,Lost
1074,587,1,15.3,1,1,1,3,Lost
1388,581,1,50.64,1,1,1,3,Lost
1096,569,1,28.65,1,1,1,3,Lost
1183,560,1,36.3,1,1,1,3,Lost
577,552,1,20.99,1,1,1,3,Lost
2781,552,1,46.83,1,1,1,3,Lost
1814,536,1,37.36,1,1,1,3,Lost
993,534,1,23.55,1,1,1,3,Lost
303,533,1,46.15,1,1,1,3,Lost
322,528,1,19.16,1,1,1,3,Lost
1117,528,1,22.62,1,1,1,3,Lost
2266,524,1,53.74,1,1,1,3,Lost
519,523,1,28.61,1,1,1,3,Lost
2215,513,1,31.92,1,1,1,3,Lost
1270,511,1,40.74,1,1,1,3,Lost
912,511,1,52.25,1,1,1,3,Lost
2443,510,1,42.98,1,1,1,3,Lost
2853,508,1,40.99,1,1,1,3,Lost
1002,504,1,46.58,1,1,1,3,Lost
1105,502,1,25.78,1,1,1,3,Lost
1316,501,1,48.28,1,1,1,3,Lost
657,498,1,17.26,1,1,1,3,Lost
500,487,1,20.96,1,1,1,3,Lost
1450,485,1,26.91,1,1,1,3,Lost
2713,479,1,43.09,1,1,1,3,Lost
1360,466,1,39.04,1,1,1,3,Lost
941,461,1,39.75,1,1,1,3,Lost
452,450,1,54.22,1,1,1,3,Lost
987,449,1,23.05,1,1,1,3,Lost
1560,448,1,28.54,1,1,1,3,Lost
601,447,1,27.45,1,1,1,3,Lost
2358,445,1,43.2,1,1,1,3,Lost
806,438,1,23.86,1,1,1,3,Lost
1109,436,1,31.05,1,1,1,3,Lost
1101,434,1,40.79,1,1,1,3,Lost
2116,433,1,39.67,1,1,1,3,Lost
1863,432,1,41.52,1,1,1,3,Lost
2082,428,1,18.28,1,1,1,3,Lost
1677,427,1,41.12,1,1,1,3,Lost
1896,422,1,47.48,1,1,1,3,Lost
2309,417,1,27.72,1,1,1,3,Lost
2588,417,1,30.7,1,1,1,3,Lost
2022,413,1,34.11,1,1,1,3,Lost
2838,410,1,23.35,1,1,1,3,Lost
2026,407,1,41.57,1,1,1,3,Lost
2182,401,1,24.0,1,1,1,3,Lost
849,399,1,13.97,1,1,1,3,Lost
221,399,1,39.14,1,1,1,3,Lost
67,395,1,11.54,1,1,1,3,Lost
1234,395,1,18.96,1,1,1,3,Lost
2456,392,1,39.49,1,1,1,3,Lost
